"Grid","Sample_ID","LU_type","Species","Ecological grouping","Maturity","Abundance","Additional material","Total abundance per replicate","Comments","FID","OBJECTID","Unique_ID","Photo","NOTES","observed_o","user_login","positional","POINT_X","POINT_Y","Date","Time","MAT","MAP","Albedo","MAP_Seas","MAT_Seas","Crop","Dist_Urban","Forest_Con","NDVI","Forest_Dec","Pop_Dens","Elev","Slope","Aspect","Dist_River","SOC","pH","P","N","Clay_Silt"
"G7",455,"CROP",NA,NA,NA,NA,NA,NA,NA,335,335,"G7_CROP_455","https://static.inaturalist.org/photos/172646455/medium.jpeg"," ","2021-12-16 16:02:49","susanamendes",4,-8.26982928989,41.0174014598,"2021-12-16","16:02",14.5750999,1603.6899414,1380.4399414,52.0041008,450.9830017,0.811784,2278.2299805,0,176.9369965,0.188216,89.0843964,211.0850067,245.7140045,144.1710052,5182.3901367,65.4869995,5.2792602,11.9393997,2.01246,46.1022987
"G8",378,"FOR",NA,NA,NA,NA,NA,NA,NA,337,337,"G8_FOR_378","https://static.inaturalist.org/photos/169992960/medium.jpeg"," ","2021-11-23 16:20:27","filipe70",7,-8.13888959988,41.0529051896,"2021-11-23","16:20",12.1183004,1832.7399902,1265.1400146,52.6127014,470.7680054,0,3996.2800293,0,177.923996,0,2.33408,665.8660278,240.0709991,174.3549957,3690.0900879,111.5810013,5.0351901,21.1177998,2.9535799,24.1315994
"G8",379,"EXO",NA,NA,NA,NA,NA,NA,NA,338,338,"G8_EXO_379","https://static.inaturalist.org/photos/170001437/medium.jpeg"," ","2021-11-23 17:06:02","filipe70",9,-8.11961045006,40.97733599,"2021-11-23","17:06",11.9910002,1719.8199463,1359.6199951,52.7999992,469.7640076,0.349847,7368.7797852,0,185.3699951,0.556358,36.2930984,681.5180054,243.5700073,168.5780029,12129,133.9069977,5.1026502,16.6578999,2.3106799,24.8988991
"G8",381,"PAST",NA,NA,NA,NA,NA,NA,NA,339,339,"G8_PAST_381","https://static.inaturalist.org/photos/170432869/medium.jpeg"," ","2021-11-23 18:11:58","filipe70",5,-7.99301025962,41.0164691704,"2021-11-23","18:11",10.0768003,1597.1800537,1376.7399902,53.5716019,473.1860046,0.0613919,2278.2299805,0,151.4440002,0,2.57144,1065.2199707,248.0899963,151.6289978,7883.8901367,97.3464966,5.6865201,20.7548008,2.01336,25.6893005
"G8",377,"CROP",NA,NA,NA,NA,NA,NA,NA,340,340,"G8_CROP_377","https://static.inaturalist.org/photos/169986890/medium.jpeg"," ","2021-11-23 15:13:27","filipe70",3,-7.99817557964,41.0630862301,"2021-11-23","15:13",12.8009996,1269.5999756,1566.7600098,53.7715988,481.9949951,0.854158,4935.0498047,0,174.4230042,0.0632716,170.6269989,534.2620239,241.9550018,155.0970001,4934.4501953,70.7798996,5.1368699,31.8834991,2.4436901,30.9909992
"G8",376,"PERM",NA,NA,NA,NA,NA,NA,NA,341,341,"G8_PERM_376","https://static.inaturalist.org/photos/169984804/medium.jpeg"," ","2021-11-23 14:43:27","filipe70",3,-7.94385157009,41.0920951002,"2021-11-23","14:43",12.9800997,989.3619995,1622.0200195,54.0410004,489.3559875,0.962601,1787.1899414,0,164.723999,0,120.9410019,500.6690063,243.6560059,186.0910034,2973.5900879,86.1643982,4.9692001,34.3157005,2.2472601,32.8960991
"G8",380,"URB",NA,NA,NA,NA,NA,NA,NA,342,342,"G8_URB_380","https://static.inaturalist.org/photos/170001649/medium.jpeg"," ","2021-11-23 17:47:10","filipe70",6,-8.05099928979,41.0108576401,"2021-11-23","17:47",11.9454002,1838.6099854,1493.6800537,53.3084984,474.5,0.569061,3159.3400879,0.0599395,175.1470032,0,117.5370026,720.3530273,242.1719971,143.923996,8771.9697266,97.1465988,4.7958498,24.1135998,2.35007,24.0498009
"G9",79,"EXO",NA,NA,NA,NA,NA,NA,NA,343,343,"G9_EXO_79","https://inaturalist-open-data.s3.amazonaws.com/photos/168486779/medium.jpeg"," ","2021-11-12 10:22:33","srcosta",9,-7.81416350974,41.0753705214,"2021-11-12","10:22",12.5587997,951.1989746,1612.7900391,54.2999992,502.1090088,0.845845,1412.9000244,0,154.4199982,0.154155,212.048996,612.6610107,244.5749969,104.151001,4275.0400391,66.0323029,4.9588299,25.4073009,1.68286,44.4233017
"G9",83,"PAST",NA,NA,NA,NA,NA,NA,NA,345,345,"G9_PAST_83","https://inaturalist-open-data.s3.amazonaws.com/photos/168504792/medium.jpeg"," ","2021-11-12 14:45:17","srcosta",10,-7.88921087958,40.9581496052,"2021-11-12","14:45",11.1952,1410.5200195,1482.7900391,53.6085014,485.7179871,0.432178,5994.4301758,0,150.8690033,0,108.8939972,877.3800049,248.4570007,136.7779999,7869.1000977,111.7450027,5.2603002,26.427,2.1200199,33.3806992
"G9",80,"PERM",NA,NA,NA,NA,NA,NA,NA,348,348,"G9_PERM_80","https://inaturalist-open-data.s3.amazonaws.com/photos/168496356/medium.jpeg"," ","2021-11-12 11:19:02","srcosta",9,-7.70543723344,41.0311785717,"2021-11-12","11:19",12.1780996,922.1519775,1531.7099609,53.7915001,510.0299988,0.715196,4600.0698242,0,160.970993,0,1.4420201,712.2360229,247.0200043,176.5800018,10767.5,65.9860992,4.8838701,29.6665001,1.32477,35.905899
"G10",287,"PERM",NA,NA,NA,NA,NA,NA,NA,349,349,"G10_PERM_287","https://inaturalist-open-data.s3.amazonaws.com/photos/172474146/medium.jpeg"," ","2021-12-15 14:09:21","andrerp89",8,-7.67041059038,41.0726142001,"2021-12-15","14:09",12.2299004,975.8410034,1606.0500488,53.8590012,512.1970215,0.976125,4467.9799805,0,150.1569977,0,151.2899933,705.2479858,247.2310028,152.7769928,7783.0097656,69.6267014,5.1152,25.3388004,1.7832,41.3485985
"G10",286,"FOR",NA,NA,NA,NA,NA,NA,NA,350,350,"G10_FOR_286","https://inaturalist-open-data.s3.amazonaws.com/photos/172466998/medium.jpeg"," ","2021-12-15 11:54:57","andrerp89",3,-7.61012910018,41.0982180696,"2021-12-15","11:54",12.4804001,797.2600098,1363.3199463,53.6873016,518.1439819,0.381715,3684.3898926,0,145.1940002,0.0128948,96.6856995,650.9260254,242.6119995,164.5659943,6397.0898438,49.6657982,4.9531898,18.2493992,1.59271,36.1650009
"G10",288,"URB",NA,NA,NA,NA,NA,NA,NA,351,351,"G10_URB_288","https://inaturalist-open-data.s3.amazonaws.com/photos/172478389/medium.jpeg"," ","2021-12-15 15:16:15","andrerp89",7,-7.61887972042,41.0401747501,"2021-12-15","15:16",12.6337004,820.4780273,1317.1899414,53.4873009,520.8909912,0.400746,5825.5400391,0,159.3119965,0.0081051,69.8796997,644.7800293,245.2700043,133.977005,10071.0996094,58.1472015,4.9235201,11.0826998,1.50184,39.6021996
"G10",279,"CROP",NA,NA,NA,NA,NA,NA,NA,352,352,"G10_CROP_279","https://inaturalist-open-data.s3.amazonaws.com/photos/172457522/medium.jpeg"," ","2021-12-15 08:15:00","andrerp89",6,-7.55255544977,40.9969041504,"2021-12-15","08:15",12.7077999,714.5460205,1581.7299805,52.4873009,529.8790283,0.773124,5686.8100586,0,136.9519958,0,16.0035,641.3179932,249.0059967,104.1989975,2207.4399414,55.7206001,5.0429001,30.0312004,1.33578,30.4540005
"G10",280,"EXO",NA,NA,NA,NA,NA,NA,NA,353,353,"G10_EXO_280","https://inaturalist-open-data.s3.amazonaws.com/photos/172465460/medium.jpeg","GPS ERROR","2021-12-15 09:21:04","andrerp89",2799,-7.47211529978,41.0567566001,"2021-12-15","09:21",12.1992998,734.3140259,1689.1500244,51.6873016,525.8480225,0.738143,1263.7399902,0.0809142,137.75,0,256.6950073,744.0300293,247.8890076,108.677002,10761.0996094,50.7826004,5.63521,21.6166,1.39667,40.5292015
"G11",97,"PERM",NA,NA,NA,NA,NA,NA,NA,354,354,"G11_PERM_97","https://inaturalist-open-data.s3.amazonaws.com/photos/169445936/medium.jpeg"," ","2021-11-19 09:57:53","srcosta",9,-7.29653212216,41.0764970914,"2021-11-19","09:57",13.5686998,644.302002,1724.4300537,50.6283989,552.1190186,0.943084,11530.5,0,106.1309967,0,2.0071101,497.3059998,248.3829956,111.1409988,7382.0097656,40.3706017,6.1868801,43.3209,1.09321,48.7226982
"G11",98,"EXO",NA,NA,NA,NA,NA,NA,NA,355,355,"G11_EXO_98","https://inaturalist-open-data.s3.amazonaws.com/photos/169447813/medium.jpeg"," ","2021-11-19 10:32:55","srcosta",9,-7.33377325313,41.0678458777,"2021-11-19","10:32",12.4362001,700.0029907,1435.7700195,50.8283997,535.1900024,0.0367756,8310.9296875,0,138.4179993,0.356907,0.644842,715.8280029,247.6889954,138.4989929,8543.7197266,41.3208008,5.4154301,5.3645501,0.926247,42.7677002
"G11",162,"FOR",NA,NA,NA,NA,NA,NA,NA,356,356,"G11_FOR_162","https://inaturalist-open-data.s3.amazonaws.com/photos/169463574/medium.jpeg"," ","2021-11-19 15:13:01","srcosta",9,-7.37464475475,41.0288877134,"2021-11-19","15:13",11.8769999,883.697998,1464.0400391,50.7675018,529.3610229,0.501674,4238.7001953,0,147.3070068,0,19.0925999,801.934021,243.7169952,93.1866989,13364.5,49.3636017,4.9271698,18.1163998,1.54688,37.4911995
"G11",161,"URB",NA,NA,NA,NA,NA,NA,NA,358,358,"G11_URB_161","https://inaturalist-open-data.s3.amazonaws.com/photos/169459863/medium.jpeg"," ","2021-11-19 14:33:32","ruicarvalho",9,-7.3911941402,40.9903877402,"2021-11-19","14:33",11.4808998,952.2150269,1715.9200439,50.6873016,524.0310059,0.445035,0,0.0015777,127.6100006,0,390.2120056,882.8499756,249.1199951,140.0039978,12147.5,53.1595993,5.3594298,36.0684013,1.78803,38.7868996
"G12",232,"FOR",NA,NA,NA,NA,NA,NA,NA,360,360,"G12_FOR_232","https://inaturalist-open-data.s3.amazonaws.com/photos/169203368/medium.jpeg","GPS ERROR","2021-11-17 10:48:43","andrerp89",3500,-7.20041219966,41.0546551004,"2021-11-17","10:48",12.7807999,690.9000244,1547.4100342,49.9958992,546.6030273,0.941121,3843.5,0,113.776001,0,0.0182825,655.4959717,247.2619934,116.5790024,7634.5600586,38.5978012,5.8283701,20.6693993,1.02914,40.9207001
"G12",230,"EXO",NA,NA,NA,NA,NA,NA,NA,361,361,"G12_EXO_230","https://inaturalist-open-data.s3.amazonaws.com/photos/169111520/medium.jpeg"," ","2021-11-16 17:27:34","andrerp89",7,-7.1953192301,41.0753741196,"2021-11-16","17:27",12.6851997,680.0180054,1578.5200195,50.0588989,546.7089844,0.627219,3402.7099609,0,118.848999,0.117405,0.0972434,679.6859741,246.5359955,123.788002,5599.4501953,40.260601,5.8427401,11.4815998,1.0551,40.271801
"G12",229,"URB",NA,NA,NA,NA,NA,NA,NA,362,362,"G12_URB_229","https://inaturalist-open-data.s3.amazonaws.com/photos/169107111/medium.jpeg"," ","2021-11-16 16:55:41","andrerp89",6,-7.13919007976,41.0802113301,"2021-11-16","16:55",14.3037004,580.4429932,1688.7800293,49.546299,572.9509888,0.895836,631.867981,0,110.2870026,0,827.1030273,399.0939941,248.9309998,110.3460007,2893.7700195,39.7821999,5.8298998,14.6697998,1.07058,52.0475006
"G12",363,"PERM",NA,NA,NA,NA,NA,NA,NA,363,363,"G12_PERM_363","https://static.inaturalist.org/photos/169224763/medium.jpg"," ","Tue Nov 16 2021 17:46:31 GMT+0000 (GMT)","pedrovilar",4,-7.04404716634,41.0193861664,"Tue Nov 16","00 (G",14.4431,561.8319702,1503.5699463,48.0959015,582.1359863,0.973451,7395.8300781,0,105.2699966,0,0.0713417,399.9660034,246.0209961,127.2200012,2513.9399414,40.4077988,6.12679,14.3646002,1.04387,54.5653
"G12",362,"PAST",NA,NA,NA,NA,NA,NA,NA,364,364,"G12_PAST_362","https://static.inaturalist.org/photos/169111949/medium.jpg"," ","Tue Nov 16 2021 17:33:51 GMT+0000 (GMT)","pedrovilar",3,-7.02329449984,40.9982916667,"Tue Nov 16","00 (G",15.1330004,577.4790039,1448.6099854,47.9958992,594.434021,0.307101,5825.5400391,0,113.2600021,0,0.0314287,286.9590149,241.6730042,104.1350021,3380.0800781,40.3628998,6.2000198,17.2612991,1.72633,49.1689987
"G12",231,"CROP",NA,NA,NA,NA,NA,NA,NA,365,365,"G12_CROP_231","https://inaturalist-open-data.s3.amazonaws.com/photos/169193734/medium.jpeg"," ","2021-11-17 08:41:30","andrerp89",64,-7.04087820007,40.9616519996,"2021-11-17","08:41",13.8415003,638.559021,1954.4200439,47.9000015,575.0819702,0.997136,1412.9000244,0,109.7969971,0,13.7865,517.6589966,249.9149933,165.8249969,8361.0498047,41.2766991,5.9770198,26.0368004,0.851875,51.7644005
"G13",361,"EXO",NA,NA,NA,NA,NA,NA,NA,366,366,"G13_EXO_361","https://static.inaturalist.org/photos/169126715/medium.jpeg"," ","2021-11-16 16:34:28","filipe70",4,-6.93129399033,41.0812637896,"2021-11-16","16:34",13.6232004,735.9379883,1421.8499756,47.5999985,578.0410156,0.390225,6834.7001953,0,125.6039963,0,0.202659,536.9840088,245.5149994,144.4790039,5768.8901367,39.4197998,5.88766,8.6104498,1.47414,43.0413017
"G13",360,"FOR",NA,NA,NA,NA,NA,NA,NA,367,367,"G13_FOR_360","https://static.inaturalist.org/photos/169095896/medium.jpeg"," ","2021-11-16 15:03:57","filipe70",5,-6.90872088016,41.0479556799,"2021-11-16","15:03",14.8687,615.6359863,1327.9399414,47.2999992,596.2630005,0.0753551,4423.0800781,0,136.2440033,0,0.22187,354.3590088,226.9129944,108.8580017,1650.6500244,40.6833,6.6405201,9.7103996,1.46988,57.6111984
"G13",359,"PERM",NA,NA,NA,NA,NA,NA,NA,368,368,"G13_PERM_359","https://static.inaturalist.org/photos/169095824/medium.jpeg"," ","2021-11-16 14:24:31","filipe70",3,-6.94568777997,41.00740138,"2021-11-16","14:24",15.3030996,527.8980103,1473.1600342,47.5284004,603.4050293,1,9046.9697266,0,112.8759995,0,0.116171,267.7279968,244.0839996,85.6825027,2481.8601074,40.4211998,6.2996502,18.0466995,1.45285,60.0009003
"G13",358,"CROP",NA,NA,NA,NA,NA,NA,NA,369,369,"G13_CROP_358","https://static.inaturalist.org/photos/169090152/medium.jpeg"," ","2021-11-16 13:59:32","filipe70",3,-6.9241378204,40.9674271598,"2021-11-16","13:59",13.7089996,600.1090088,1666.3800049,47.4873009,581.2069702,0.445485,8778.1904297,0,118.939003,0,0.116856,562.5009766,249.4689941,114.5029984,7051.3598633,40.5112,6.14007,11.4886999,0.766574,32.7470016
"G13",357,"PAST",NA,NA,NA,NA,NA,NA,NA,370,370,"G13_PAST_357","https://static.inaturalist.org/photos/169088226/medium.jpeg"," ","2021-11-16 13:34:33","filipe70",3,-6.90797978034,40.9481081404,"2021-11-16","13:34",13.4301996,610.6420288,1781.5799561,47.2547989,579.1170044,0.877791,7608.7001953,0,114.4100037,0,0.117174,611.7969971,249.9349976,96.5599976,9100.2197266,40.0421982,6.1207399,30.6924,1.10669,45.6694984
"G13",356,"URB",NA,NA,NA,NA,NA,NA,NA,371,371,"G13_URB_356","https://static.inaturalist.org/photos/169081201/medium.jpeg"," ","2021-11-16 11:50:58","filipe70",3,-6.80613978023,41.0823927202,"2021-11-16","11:50",14.2482996,758.7249756,1567.1600342,47,596.5100098,0.892196,631.867981,0,123.2139969,0,531.8259888,451.8359985,243.5269928,100.0699997,2588.3898926,40.1570015,6.1430998,8.1051998,1.2733099,56.0741997
"G0",460,"FOR",NA,NA,NA,NA,NA,NA,NA,374,374,"G0_FOR_460","https://static.inaturalist.org/photos/172657554/medium.jpeg"," ","2021-12-17 13:21:03","susanamendes",9,-8.45419008001,40.9023071399,"2021-12-17","13:21",14.4034996,1905.9200439,1413.5100098,52.1127014,428.3529968,0.0974658,631.867981,0.0719486,166.826004,0.804703,293.54599,275.6960144,247.9320068,176.6390076,15003.5996094,89.5253983,5.1294699,16.0758991,1.90333,46.1487999
"G0",459,"EXO",NA,NA,NA,NA,NA,NA,NA,375,375,"G0_EXO_459","https://static.inaturalist.org/photos/172651703/medium.jpeg"," ","2021-12-17 11:59:59","susanamendes",3,-8.44602442019,40.8448643903,"2021-12-17","11:59",14.3794003,1967.7800293,1448.1199951,52.4040985,431.8210144,0,1787.1899414,0,172.9459991,0.873844,116.7519989,270.7680054,245.8760071,107.1470032,20552.5996094,92.1018982,5.0285001,20.8910999,2.5518701,47.2499008
"G1",49,"EXO",NA,NA,NA,NA,NA,NA,NA,378,378,"G1_EXO_49","https://inaturalist-open-data.s3.amazonaws.com/photos/166258177/medium.jpeg"," ","2021-10-29 13:11:31","srcosta",9,-8.37012131665,40.8807108787,"2021-10-29","13:11",13.4097996,1979.4300537,1446.4100342,52.8801994,446.730011,0.370196,1787.1899414,0,180.9900055,0.629804,109.2109985,454.5190125,245.1069946,113.7399979,17035.8007813,103.9860001,5.0170698,25.7159004,2.0304501,32.3035011
"G1",50,"URB",NA,NA,NA,NA,NA,NA,NA,380,380,"G1_URB_50","https://inaturalist-open-data.s3.amazonaws.com/photos/166276140/medium.jpeg"," ","2021-10-29 14:42:44","srcosta",9,-8.30097195709,40.8379231484,"2021-10-29","14:42",11.8746996,1991.1400146,1367.4000244,53.4324989,461.631012,0,6505.4799805,0,175.4649963,0,42.4911003,762.3690186,244.3099976,142.3130035,22882.6992188,97.1026001,4.6521602,10.6707001,2.2318799,26.9549007
"G1",51,"PERM",NA,NA,NA,NA,NA,NA,NA,381,381,"G1_PERM_51","https://inaturalist-open-data.s3.amazonaws.com/photos/166276243/medium.jpeg"," ","2021-10-29 15:43:45","srcosta",13,-8.28043092984,40.7935304098,"2021-10-29","15:43",13.5474005,1838.2600098,1359.5100098,53.6283989,458.9620056,0.131583,6443.8198242,0.708748,182.9429932,0.0183513,62.3067017,427.1629944,244.5859985,112.2409973,27774.9003906,76.2929001,4.9091201,12.2660999,1.61752,31.7324009
"G1",48,"FOR",NA,NA,NA,NA,NA,NA,NA,382,382,"G1_FOR_48","https://inaturalist-open-data.s3.amazonaws.com/photos/166252818/medium.jpeg"," ","2021-10-29 12:08:25","srcosta",13,-8.2570330982,40.8921329819,"2021-10-29","12:08",11.1950998,1832.3599854,1248.0500488,53.5325012,465.3900146,0.248691,3996.2800293,0,179.3930054,0.53264,5.7364802,854.552002,240.6940002,90.8002014,18041.9003906,119.6100006,5.4521799,24.0601006,2.9721701,26.8642998
"G2",384,"CROP",NA,NA,NA,NA,NA,NA,NA,384,384,"G2_CROP_384","https://static.inaturalist.org/photos/170880413/medium.jpeg"," ","2021-11-24 11:26:20","filipe70",7,-8.11803162006,40.7811978798,"2021-11-24","11:26",13.8824997,1396,1588.1700439,54,473.7999878,0.340153,1895.5999756,0.533592,175.1289978,0,101.6949997,373.2109985,248.8249969,134.5639954,22097.5,57.3959999,5.01756,30.6061001,2.17887,31.0849991
"G2",385,"PAST",NA,NA,NA,NA,NA,NA,NA,385,385,"G2_PAST_385","https://static.inaturalist.org/photos/170880464/medium.jpeg"," ","2021-11-24 11:45:02","filipe70",4,-8.10647313023,40.8078329102,"2021-11-24","11:45",13.1756001,1513.3100586,1474.0600586,54,474.7219849,0.257044,3791.2099609,0,164.1569977,0,30.5431995,500.3510132,246.4470062,137.451004,24513.8007813,67.2904968,5.0481701,25.5534,2.0890901,31.4071007
"G2",386,"URB",NA,NA,NA,NA,NA,NA,NA,386,386,"G2_URB_386","https://static.inaturalist.org/photos/170880503/medium.jpeg"," ","2021-11-24 12:05:33","filipe70",3,-8.09298884026,40.7993712196,"2021-11-24","12:05",13.6149998,1435.8399658,1514.3599854,53.9589996,474.9909973,0.392072,2605.2600098,0.165865,181.4060059,0.0149428,70.2524033,423.697998,248.4160004,153.5149994,23756.9003906,60.2668991,5.0186701,26.7262001,2.17361,37.0667
"G2",387,"PERM",NA,NA,NA,NA,NA,NA,NA,387,387,"G2_PERM_387","https://static.inaturalist.org/photos/170880525/medium.jpeg"," ","2021-11-24 13:04:16","filipe70",8,-8.04780789981,40.8170911797,"2021-11-24","13:04",14.4299002,1307.3199463,1258.4300537,53.7999992,481.2479858,0.210306,4600.0698242,0.689092,185.9700012,0.0512407,166.6690063,277.9110107,243.6519928,169.1600037,25229,82.3833008,5.8022099,13.5195999,2.6703,39.9160995
"G2",382,"FOR",NA,NA,NA,NA,NA,NA,NA,388,388,"G2_FOR_382","https://static.inaturalist.org/photos/170880075/medium.jpeg"," ","2021-11-24 10:13:12","filipe70",3,-8.00164602025,40.8356252898,"2021-11-24","10:13",13.0138998,1314.8499756,1259.1500244,53.5999985,482.3500061,0.0905342,631.867981,0.909466,184.5700073,0,26.0687008,536.8170166,246.4429932,116.4789963,23100.0996094,88.3834991,4.8531899,11.5003996,1.79836,34.8166008
"G2",383,"EXO",NA,NA,NA,NA,NA,NA,NA,389,389,"G2_EXO_383","https://static.inaturalist.org/photos/170880230/medium.jpeg"," ","2021-11-24 10:43:13","filipe70",5,-7.99169064031,40.7985887204,"2021-11-24","10:43",13.0822001,1277.9200439,1294.4499512,53.7000008,484.2449951,0,4467.9799805,0,170.1109924,0,0.274162,549.9299927,246.9400024,164.0149994,24192.0996094,84.9977036,4.8470001,12.4713001,1.23704,34.2006989
"G3",180,"EXO",NA,NA,NA,NA,NA,NA,NA,390,390,"G3_EXO_180","https://inaturalist-open-data.s3.amazonaws.com/photos/170741114/medium.jpeg"," ","2021-11-29 15:06:56","srcosta",8,-7.66115228665,40.9045385755,"2021-11-29","15:06",11.6448002,1053.1500244,1473.9300537,53.3283997,510.3800049,0,631.867981,0,149.9600067,0,10.6588001,832.0200195,249.2169952,94.1952972,10145.2998047,54.985199,5.14501,19.6991997,1.30181,27.3456001
"G3",178,"PAST",NA,NA,NA,NA,NA,NA,NA,392,392,"G3_PAST_178","https://inaturalist-open-data.s3.amazonaws.com/photos/170739090/medium.jpeg"," ","2021-11-29 12:56:37","srcosta",9,-7.57891274073,40.8666869065,"2021-11-29","12:56",11.5023003,1013.3900146,1574.7600098,52.8283997,517.3480225,0.738217,6223.1801758,0,142.8339996,0,117.2279968,881.5780029,249.2290039,145.2449951,7196.4301758,59.4684982,5.2249699,18.2749004,1.46035,27.5841007
"G3",176,"PERM",NA,NA,NA,NA,NA,NA,NA,393,393,"G3_PERM_176","https://inaturalist-open-data.s3.amazonaws.com/photos/170725580/medium.jpeg"," ","2021-11-29 11:35:09","srcosta",8,-7.50463130909,40.8778990017,"2021-11-29","11:35",12.7065001,824.723999,1423.8499756,52.0872993,537.6920166,0.736138,2680.7900391,0.0706552,146.9640045,0,16.3426991,677.2910156,245.7079926,180.7879944,5415.6699219,64.9399033,5.4243398,23.0562992,1.86948,33.5135994
"G3",175,"FOR",NA,NA,NA,NA,NA,NA,NA,394,394,"G3_FOR_175","https://inaturalist-open-data.s3.amazonaws.com/photos/170723681/medium.jpeg"," ","2021-11-29 10:52:32","srcosta",9,-7.5131177346,40.9062343605,"2021-11-29","10:52",13.1838999,747.3629761,1361.2299805,52.1198006,539.7219849,0.409338,1263.7399902,0.0150522,153.8419952,0.19797,113.163002,596.2999878,246.095993,149.8840027,1837.5799561,51.2402992,5.3240199,24.9437008,1.85393,36.1631012
"G3",177,"URB",NA,NA,NA,NA,NA,NA,NA,395,395,"G3_URB_177","https://inaturalist-open-data.s3.amazonaws.com/photos/170727862/medium.jpeg"," ","2021-11-29 12:15:54","srcosta",9,-7.54611074881,40.810863683,"2021-11-29","12:15",12.2667999,1004.3400269,1629.0999756,52.7915001,531.2440186,0.128376,631.867981,0.221172,134.1329956,0,305.5549927,743.9050293,249.0890045,119.6709976,12616.5,56.4177017,5.5401602,26.7635002,1.29317,30.5767994
"G4",238,"FOR",NA,NA,NA,NA,NA,NA,NA,396,396,"G4_FOR_238","https://inaturalist-open-data.s3.amazonaws.com/photos/169882515/medium.jpeg"," ","2021-11-17 16:39:40","andrerp89",7,-7.41360557024,40.8492491599,"2021-11-17","16:39",12.2426004,931.2800293,1517.0999756,51.219799,538.5889893,0.340086,8238.5498047,0.106581,147.9720001,0,21.8241005,765.1409912,246.1000061,113.9899979,6110.0498047,62.4137001,5.2388701,24.6646996,1.39463,34.0435982
