ID,OriginalSpeciesBinomial,SpeciesBinomial,Genus,Family,Ecological_group,Abundance,Abundance_Unit
7601_GutierrezLopez2016_Bio-bio2010_ed04s,Aporrectodea molleri,Aporrectodea molleri,Aporrectodea,Lumbricidae,Anecic,NA,NA
7601_GutierrezLopez2016_Bio-bio2010_ed03h,Aporrectodea molleri,Aporrectodea molleri,Aporrectodea,Lumbricidae,Anecic,NA,NA
7601_GutierrezLopez2016_Bio-bio2010_ed10o,Aporrectodea molleri,Aporrectodea molleri,Aporrectodea,Lumbricidae,Anecic,NA,NA
7601_GutierrezLopez2016_Bio-bio2011e_D6-1-Formol+Soil,Aporrectodea molleri,Aporrectodea molleri,Aporrectodea,Lumbricidae,Anecic,48,Number of individuals
7601_GutierrezLopez2016_Bio-bio2010_ed05p,Aporrectodea molleri,Aporrectodea molleri,Aporrectodea,Lumbricidae,Anecic,NA,NA
7601_GutierrezLopez2016_Bio-bio2011d_D6-1-AITC+Soil,Aporrectodea molleri,Aporrectodea molleri,Aporrectodea,Lumbricidae,Anecic,16,Number of individuals
7601_GutierrezLopez2016_Bio-bio2010_ed04k,Aporrectodea molleri,Aporrectodea molleri,Aporrectodea,Lumbricidae,Anecic,NA,NA
7601_GutierrezLopez2016_Bio-bio2011e_D6-3-Formol+Soil,Aporrectodea molleri,Aporrectodea molleri,Aporrectodea,Lumbricidae,Anecic,14,Number of individuals
7601_GutierrezLopez2016_Bio-bio2010_ed06i,Aporrectodea molleri,Aporrectodea molleri,Aporrectodea,Lumbricidae,Anecic,NA,NA
7601_GutierrezLopez2016_Bio-bio2010_ed10n,Aporrectodea molleri,Aporrectodea molleri,Aporrectodea,Lumbricidae,Anecic,NA,NA
7601_GutierrezLopez2016_Bio-bio2010_ed07lb,Aporrectodea molleri,Aporrectodea molleri,Aporrectodea,Lumbricidae,Anecic,NA,NA
7601_GutierrezLopez2016_Bio-bio2010_ed06ld,Aporrectodea molleri,Aporrectodea molleri,Aporrectodea,Lumbricidae,Anecic,NA,NA
7601_GutierrezLopez2016_Bio-bio2010_ed10o,Aporrectodea molleri,Aporrectodea molleri,Aporrectodea,Lumbricidae,Anecic,NA,NA
7601_GutierrezLopez2016_Bio-bio2010_ed03i,Aporrectodea molleri,Aporrectodea molleri,Aporrectodea,Lumbricidae,Anecic,NA,NA
7601_GutierrezLopez2016_Bio-bio2010_ed07lc,Aporrectodea molleri,Aporrectodea molleri,Aporrectodea,Lumbricidae,Anecic,NA,NA
7601_GutierrezLopez2016_Bio-bio2011e_D6-4-Formol+Soil,Aporrectodea molleri,Aporrectodea molleri,Aporrectodea,Lumbricidae,Anecic,30,Number of individuals
7601_GutierrezLopez2016_Bio-bio2010_ed08lc,Aporrectodea molleri,Aporrectodea molleri,Aporrectodea,Lumbricidae,Anecic,NA,NA
7601_GutierrezLopez2016_Bio-bio2010_ed03le,Aporrectodea molleri,Aporrectodea molleri,Aporrectodea,Lumbricidae,Anecic,NA,NA
7601_GutierrezLopez2016_Bio-bio2011a_D6-2-Soil,Aporrectodea molleri,Aporrectodea molleri,Aporrectodea,Lumbricidae,Anecic,27,Number of individuals
7601_GutierrezLopez2016_Bio-bio2010_eo12e,Aporrectodea molleri,Aporrectodea molleri,Aporrectodea,Lumbricidae,Anecic,NA,NA
7601_GutierrezLopez2016_Bio-bio2010_ed03f,Aporrectodea molleri,Aporrectodea molleri,Aporrectodea,Lumbricidae,Anecic,NA,NA
7601_GutierrezLopez2016_Bio-bio2011b_D6-5-AITC,Aporrectodea molleri,Aporrectodea molleri,Aporrectodea,Lumbricidae,Anecic,3,Number of individuals
7601_GutierrezLopez2016_Bio-bio2011d_D6-5-AITC+Soil,Aporrectodea molleri,Aporrectodea molleri,Aporrectodea,Lumbricidae,Anecic,15,Number of individuals
7601_GutierrezLopez2016_Bio-bio2010_ed03a,Aporrectodea molleri,Aporrectodea molleri,Aporrectodea,Lumbricidae,Anecic,NA,NA
7601_GutierrezLopez2016_Bio-bio2011a_D6-3-Soil,Aporrectodea molleri,Aporrectodea molleri,Aporrectodea,Lumbricidae,Anecic,7,Number of individuals
7601_GutierrezLopez2016_Bio-bio2011c_D6-2-Formol,Aporrectodea molleri,Aporrectodea molleri,Aporrectodea,Lumbricidae,Anecic,2,Number of individuals
7601_GutierrezLopez2016_Bio-bio2011c_D6-3-Formol,Aporrectodea molleri,Aporrectodea molleri,Aporrectodea,Lumbricidae,Anecic,6,Number of individuals
7601_GutierrezLopez2016_Bio-bio2011a_D6-4-Soil,Aporrectodea molleri,Aporrectodea molleri,Aporrectodea,Lumbricidae,Anecic,21,Number of individuals
7601_GutierrezLopez2016_Bio-bio2010_ed02lf,Aporrectodea molleri,Aporrectodea molleri,Aporrectodea,Lumbricidae,Anecic,NA,NA
7601_GutierrezLopez2016_Bio-bio2011b_D6-2-AITC,Aporrectodea molleri,Aporrectodea molleri,Aporrectodea,Lumbricidae,Anecic,9,Number of individuals
7601_GutierrezLopez2016_Bio-bio2011a_D6-6-Soil,Aporrectodea molleri,Aporrectodea molleri,Aporrectodea,Lumbricidae,Anecic,21,Number of individuals
7601_GutierrezLopez2016_Bio-bio2010_ed09ld,Aporrectodea molleri,Aporrectodea molleri,Aporrectodea,Lumbricidae,Anecic,NA,NA
7601_GutierrezLopez2016_Bio-bio2010_ed06lb,Aporrectodea molleri,Aporrectodea molleri,Aporrectodea,Lumbricidae,Anecic,NA,NA
7601_GutierrezLopez2016_Bio-bio2010_ed03f,Aporrectodea molleri,Aporrectodea molleri,Aporrectodea,Lumbricidae,Anecic,NA,NA
7601_GutierrezLopez2016_Bio-bio2010_ed04le,Aporrectodea molleri,Aporrectodea molleri,Aporrectodea,Lumbricidae,Anecic,NA,NA
7601_GutierrezLopez2016_Bio-bio2010_ed01la,Aporrectodea molleri,Aporrectodea molleri,Aporrectodea,Lumbricidae,Anecic,NA,NA
7601_GutierrezLopez2016_Bio-bio2011a_D6-1-Soil,Aporrectodea molleri,Aporrectodea molleri,Aporrectodea,Lumbricidae,Anecic,15,Number of individuals
7601_GutierrezLopez2016_Bio-bio2010_ed09k,Aporrectodea molleri,Aporrectodea molleri,Aporrectodea,Lumbricidae,Anecic,NA,NA
7601_GutierrezLopez2016_Bio-bio2010_ed04r,Aporrectodea molleri,Aporrectodea molleri,Aporrectodea,Lumbricidae,Anecic,NA,NA
7601_GutierrezLopez2016_Bio-bio2010_ed06j,Aporrectodea molleri,Aporrectodea molleri,Aporrectodea,Lumbricidae,Anecic,NA,NA
7601_GutierrezLopez2016_Bio-bio2010_ed08c,Aporrectodea molleri,Aporrectodea molleri,Aporrectodea,Lumbricidae,Anecic,NA,NA
7601_GutierrezLopez2016_Bio-bio2010_ed08la,Aporrectodea molleri,Aporrectodea molleri,Aporrectodea,Lumbricidae,Anecic,NA,NA
7601_GutierrezLopez2016_Bio-bio2010_eo16le,Aporrectodea molleri,Aporrectodea molleri,Aporrectodea,Lumbricidae,Anecic,NA,NA
7601_GutierrezLopez2016_Bio-bio2011e_D6-6-Formol+Soil,Aporrectodea molleri,Aporrectodea molleri,Aporrectodea,Lumbricidae,Anecic,30,Number of individuals
7601_GutierrezLopez2016_Bio-bio2010_ed01n,Aporrectodea molleri,Aporrectodea molleri,Aporrectodea,Lumbricidae,Anecic,NA,NA
7601_GutierrezLopez2016_Bio-bio2010_ed02lb,Aporrectodea molleri,Aporrectodea molleri,Aporrectodea,Lumbricidae,Anecic,NA,NA
7601_GutierrezLopez2016_Bio-bio2010_ed03le,Aporrectodea molleri,Aporrectodea molleri,Aporrectodea,Lumbricidae,Anecic,NA,NA
7601_GutierrezLopez2016_Bio-bio2010_ed03f,Aporrectodea molleri,Aporrectodea molleri,Aporrectodea,Lumbricidae,Anecic,NA,NA
7601_GutierrezLopez2016_Bio-bio2010_eo16h,Aporrectodea molleri,Aporrectodea molleri,Aporrectodea,Lumbricidae,Anecic,NA,NA
7601_GutierrezLopez2016_Bio-bio2011c_D6-1-Formol,Aporrectodea molleri,Aporrectodea molleri,Aporrectodea,Lumbricidae,Anecic,29,Number of individuals
7601_GutierrezLopez2016_Bio-bio2010_ed02lc,Aporrectodea molleri,Aporrectodea molleri,Aporrectodea,Lumbricidae,Anecic,NA,NA
7601_GutierrezLopez2016_Bio-bio2010_ed03k,Aporrectodea molleri,Aporrectodea molleri,Aporrectodea,Lumbricidae,Anecic,NA,NA
7601_GutierrezLopez2016_Bio-bio2010_eo03d,Aporrectodea molleri,Aporrectodea molleri,Aporrectodea,Lumbricidae,Anecic,NA,NA
7601_GutierrezLopez2016_Bio-bio2011b_D6-4-AITC,Aporrectodea molleri,Aporrectodea molleri,Aporrectodea,Lumbricidae,Anecic,1,Number of individuals
7601_GutierrezLopez2016_Bio-bio2010_ed03f,Aporrectodea molleri,Aporrectodea molleri,Aporrectodea,Lumbricidae,Anecic,NA,NA
7601_GutierrezLopez2016_Bio-bio2010_ed03e,Aporrectodea molleri,Aporrectodea molleri,Aporrectodea,Lumbricidae,Anecic,NA,NA
7601_GutierrezLopez2016_Bio-bio2011e_D6-5-Formol+Soil,Aporrectodea molleri,Aporrectodea molleri,Aporrectodea,Lumbricidae,Anecic,25,Number of individuals
7601_GutierrezLopez2016_Bio-bio2010_ed09i,Aporrectodea molleri,Aporrectodea molleri,Aporrectodea,Lumbricidae,Anecic,NA,NA
7601_GutierrezLopez2016_Bio-bio2011d_D6-2-AITC+Soil,Aporrectodea molleri,Aporrectodea molleri,Aporrectodea,Lumbricidae,Anecic,58,Number of individuals
7601_GutierrezLopez2016_Bio-bio2010_ed08c,Aporrectodea molleri,Aporrectodea molleri,Aporrectodea,Lumbricidae,Anecic,NA,NA
7601_GutierrezLopez2016_Bio-bio2010_ed01lc,Aporrectodea molleri,Aporrectodea molleri,Aporrectodea,Lumbricidae,Anecic,NA,NA
7601_GutierrezLopez2016_Bio-bio2010_ed02k,Aporrectodea molleri,Aporrectodea molleri,Aporrectodea,Lumbricidae,Anecic,NA,NA
7601_GutierrezLopez2016_Bio-bio2010_ed08lf,Aporrectodea molleri,Aporrectodea molleri,Aporrectodea,Lumbricidae,Anecic,NA,NA
7601_GutierrezLopez2016_Bio-bio2010_ed02lf,Aporrectodea molleri,Aporrectodea molleri,Aporrectodea,Lumbricidae,Anecic,NA,NA
7601_GutierrezLopez2016_Bio-bio2010_ed02lb,Aporrectodea molleri,Aporrectodea molleri,Aporrectodea,Lumbricidae,Anecic,NA,NA
7601_GutierrezLopez2016_Bio-bio2010_ed07la,Aporrectodea molleri,Aporrectodea molleri,Aporrectodea,Lumbricidae,Anecic,NA,NA
7601_GutierrezLopez2016_Bio-bio2010_ed04r,Aporrectodea molleri,Aporrectodea molleri,Aporrectodea,Lumbricidae,Anecic,NA,NA
7601_GutierrezLopez2016_Bio-bio2010_ed08j,Aporrectodea molleri,Aporrectodea molleri,Aporrectodea,Lumbricidae,Anecic,NA,NA
7601_GutierrezLopez2016_Bio-bio2010_ed04le,Aporrectodea molleri,Aporrectodea molleri,Aporrectodea,Lumbricidae,Anecic,NA,NA
7601_GutierrezLopez2016_Bio-bio2010_ed08b,Aporrectodea molleri,Aporrectodea molleri,Aporrectodea,Lumbricidae,Anecic,NA,NA
7601_GutierrezLopez2016_Bio-bio2010_ed01lc,Aporrectodea molleri,Aporrectodea molleri,Aporrectodea,Lumbricidae,Anecic,NA,NA
7601_GutierrezLopez2016_Bio-bio2010_ed04r,Aporrectodea rosea,Aporrectodea rosea,Aporrectodea,Lumbricidae,Endogeic,NA,NA
7601_GutierrezLopez2016_Bio-bio2010_ed02lf,Aporrectodea rosea,Aporrectodea rosea,Aporrectodea,Lumbricidae,Endogeic,NA,NA
7601_GutierrezLopez2016_Bio-bio2010_ed05lc,Aporrectodea rosea,Aporrectodea rosea,Aporrectodea,Lumbricidae,Endogeic,NA,NA
7601_GutierrezLopez2016_Bio-bio2010_ed04s,Aporrectodea rosea,Aporrectodea rosea,Aporrectodea,Lumbricidae,Endogeic,NA,NA
7601_GutierrezLopez2016_Bio-bio2011b_D6-6-AITC,Aporrectodea rosea,Aporrectodea rosea,Aporrectodea,Lumbricidae,Endogeic,4,Number of individuals
7601_GutierrezLopez2016_Bio-bio2010_ed08lc,Aporrectodea rosea,Aporrectodea rosea,Aporrectodea,Lumbricidae,Endogeic,NA,NA
7601_GutierrezLopez2016_Bio-bio2011a_O8-1-Soil,Aporrectodea rosea,Aporrectodea rosea,Aporrectodea,Lumbricidae,Endogeic,34,Number of individuals
7601_GutierrezLopez2016_Bio-bio2010_ed05lc,Aporrectodea rosea,Aporrectodea rosea,Aporrectodea,Lumbricidae,Endogeic,NA,NA
7601_GutierrezLopez2016_Bio-bio2011d_D9-5-AITC+Soil,Aporrectodea rosea,Aporrectodea rosea,Aporrectodea,Lumbricidae,Endogeic,4,Number of individuals
7601_GutierrezLopez2016_Bio-bio2010_ed05j,Aporrectodea rosea,Aporrectodea rosea,Aporrectodea,Lumbricidae,Endogeic,NA,NA
7601_GutierrezLopez2016_Bio-bio2011d_D6-6-AITC+Soil,Aporrectodea rosea,Aporrectodea rosea,Aporrectodea,Lumbricidae,Endogeic,9,Number of individuals
7601_GutierrezLopez2016_Bio-bio2010_ed02lc,Aporrectodea rosea,Aporrectodea rosea,Aporrectodea,Lumbricidae,Endogeic,NA,NA
7601_GutierrezLopez2016_Bio-bio2010_ed08lf,Aporrectodea rosea,Aporrectodea rosea,Aporrectodea,Lumbricidae,Endogeic,NA,NA
7601_GutierrezLopez2016_Bio-bio2011e_D6-1-Formol+Soil,Aporrectodea rosea,Aporrectodea rosea,Aporrectodea,Lumbricidae,Endogeic,1,Number of individuals
7601_GutierrezLopez2016_Bio-bio2010_ed08la,Aporrectodea rosea,Aporrectodea rosea,Aporrectodea,Lumbricidae,Endogeic,NA,NA
7601_GutierrezLopez2016_Bio-bio2010_ed06g,Aporrectodea rosea,Aporrectodea rosea,Aporrectodea,Lumbricidae,Endogeic,NA,NA
7601_GutierrezLopez2016_Bio-bio2010_ed05l,Aporrectodea rosea,Aporrectodea rosea,Aporrectodea,Lumbricidae,Endogeic,NA,NA
7601_GutierrezLopez2016_Bio-bio2010_ed06i,Aporrectodea rosea,Aporrectodea rosea,Aporrectodea,Lumbricidae,Endogeic,NA,NA
7601_GutierrezLopez2016_Bio-bio2011e_D6-2-Formol+Soil,Aporrectodea rosea,Aporrectodea rosea,Aporrectodea,Lumbricidae,Endogeic,7,Number of individuals
7601_GutierrezLopez2016_Bio-bio2010_ed05n,Aporrectodea rosea,Aporrectodea rosea,Aporrectodea,Lumbricidae,Endogeic,NA,NA
7601_GutierrezLopez2016_Bio-bio2010_ed08la,Aporrectodea rosea,Aporrectodea rosea,Aporrectodea,Lumbricidae,Endogeic,NA,NA
7601_GutierrezLopez2016_Bio-bio2010_ed02f,Aporrectodea rosea,Aporrectodea rosea,Aporrectodea,Lumbricidae,Endogeic,NA,NA
7601_GutierrezLopez2016_Bio-bio2011e_D6-3-Formol+Soil,Aporrectodea rosea,Aporrectodea rosea,Aporrectodea,Lumbricidae,Endogeic,2,Number of individuals
7601_GutierrezLopez2016_Bio-bio2010_ed03g,Aporrectodea rosea,Aporrectodea rosea,Aporrectodea,Lumbricidae,Endogeic,NA,NA
7601_GutierrezLopez2016_Bio-bio2011c_D6-6-Formol,Aporrectodea rosea,Aporrectodea rosea,Aporrectodea,Lumbricidae,Endogeic,2,Number of individuals
7601_GutierrezLopez2016_Bio-bio2011d_D6-5-AITC+Soil,Aporrectodea rosea,Aporrectodea rosea,Aporrectodea,Lumbricidae,Endogeic,3,Number of individuals
7601_GutierrezLopez2016_Bio-bio2010_ed06g,Aporrectodea rosea,Aporrectodea rosea,Aporrectodea,Lumbricidae,Endogeic,NA,NA
7601_GutierrezLopez2016_Bio-bio2010_ed04r,Aporrectodea rosea,Aporrectodea rosea,Aporrectodea,Lumbricidae,Endogeic,NA,NA
7601_GutierrezLopez2016_Bio-bio2011b_O8-1-AITC,Aporrectodea rosea,Aporrectodea rosea,Aporrectodea,Lumbricidae,Endogeic,18,Number of individuals
7601_GutierrezLopez2016_Bio-bio2011d_O8-2-AITC+Soil,Aporrectodea rosea,Aporrectodea rosea,Aporrectodea,Lumbricidae,Endogeic,8,Number of individuals
7601_GutierrezLopez2016_Bio-bio2011a_O8-4-Soil,Aporrectodea rosea,Aporrectodea rosea,Aporrectodea,Lumbricidae,Endogeic,28,Number of individuals
7601_GutierrezLopez2016_Bio-bio2011d_D6-3-AITC+Soil,Aporrectodea rosea,Aporrectodea rosea,Aporrectodea,Lumbricidae,Endogeic,3,Number of individuals
7601_GutierrezLopez2016_Bio-bio2010_ed06lc,Aporrectodea rosea,Aporrectodea rosea,Aporrectodea,Lumbricidae,Endogeic,NA,NA
7601_GutierrezLopez2016_Bio-bio2010_eo01e,Aporrectodea rosea,Aporrectodea rosea,Aporrectodea,Lumbricidae,Endogeic,NA,NA
7601_GutierrezLopez2016_Bio-bio2010_ed05lb,Aporrectodea rosea,Aporrectodea rosea,Aporrectodea,Lumbricidae,Endogeic,NA,NA
7601_GutierrezLopez2016_Bio-bio2011c_D6-4-Formol,Aporrectodea rosea,Aporrectodea rosea,Aporrectodea,Lumbricidae,Endogeic,1,Number of individuals
7601_GutierrezLopez2016_Bio-bio2010_ed08j,Aporrectodea rosea,Aporrectodea rosea,Aporrectodea,Lumbricidae,Endogeic,NA,NA
7601_GutierrezLopez2016_Bio-bio2010_eo03f,Aporrectodea rosea,Aporrectodea rosea,Aporrectodea,Lumbricidae,Endogeic,NA,NA
7601_GutierrezLopez2016_Bio-bio2010_ed05p,Aporrectodea rosea,Aporrectodea rosea,Aporrectodea,Lumbricidae,Endogeic,NA,NA
7601_GutierrezLopez2016_Bio-bio2011c_O8-4-Formol,Aporrectodea rosea,Aporrectodea rosea,Aporrectodea,Lumbricidae,Endogeic,12,Number of individuals
7601_GutierrezLopez2016_Bio-bio2010_eo03lc,Aporrectodea rosea,Aporrectodea rosea,Aporrectodea,Lumbricidae,Endogeic,NA,NA
7601_GutierrezLopez2016_Bio-bio2010_ed04o,Aporrectodea rosea,Aporrectodea rosea,Aporrectodea,Lumbricidae,Endogeic,NA,NA
7601_GutierrezLopez2016_Bio-bio2010_eo14a,Aporrectodea rosea,Aporrectodea rosea,Aporrectodea,Lumbricidae,Endogeic,NA,NA
7601_GutierrezLopez2016_Bio-bio2011d_D9-3-AITC+Soil,Aporrectodea rosea,Aporrectodea rosea,Aporrectodea,Lumbricidae,Endogeic,1,Number of individuals
7601_GutierrezLopez2016_Bio-bio2011d_O8-1-AITC+Soil,Aporrectodea rosea,Aporrectodea rosea,Aporrectodea,Lumbricidae,Endogeic,43,Number of individuals
7601_GutierrezLopez2016_Bio-bio2010_ed02j,Aporrectodea rosea,Aporrectodea rosea,Aporrectodea,Lumbricidae,Endogeic,NA,NA
7601_GutierrezLopez2016_Bio-bio2010_ed02j,Aporrectodea rosea,Aporrectodea rosea,Aporrectodea,Lumbricidae,Endogeic,NA,NA
7601_GutierrezLopez2016_Bio-bio2010_eo06d,Aporrectodea rosea,Aporrectodea rosea,Aporrectodea,Lumbricidae,Endogeic,NA,NA
7601_GutierrezLopez2016_Bio-bio2010_eo08a,Aporrectodea rosea,Aporrectodea rosea,Aporrectodea,Lumbricidae,Endogeic,NA,NA
7601_GutierrezLopez2016_Bio-bio2011b_O8-2-AITC,Aporrectodea rosea,Aporrectodea rosea,Aporrectodea,Lumbricidae,Endogeic,2,Number of individuals
7601_GutierrezLopez2016_Bio-bio2011b_O8-5-AITC,Aporrectodea rosea,Aporrectodea rosea,Aporrectodea,Lumbricidae,Endogeic,10,Number of individuals
7601_GutierrezLopez2016_Bio-bio2010_ed03g,Aporrectodea rosea,Aporrectodea rosea,Aporrectodea,Lumbricidae,Endogeic,NA,NA
7601_GutierrezLopez2016_Bio-bio2010_ed09lb,Aporrectodea rosea,Aporrectodea rosea,Aporrectodea,Lumbricidae,Endogeic,NA,NA
7601_GutierrezLopez2016_Bio-bio2011c_D6-2-Formol,Aporrectodea rosea,Aporrectodea rosea,Aporrectodea,Lumbricidae,Endogeic,4,Number of individuals
7601_GutierrezLopez2016_Bio-bio2010_ed02e,Aporrectodea rosea,Aporrectodea rosea,Aporrectodea,Lumbricidae,Endogeic,NA,NA
7601_GutierrezLopez2016_Bio-bio2010_ed05n,Aporrectodea rosea,Aporrectodea rosea,Aporrectodea,Lumbricidae,Endogeic,NA,NA
7601_GutierrezLopez2016_Bio-bio2011c_O8-2-Formol,Aporrectodea rosea,Aporrectodea rosea,Aporrectodea,Lumbricidae,Endogeic,2,Number of individuals
7601_GutierrezLopez2016_Bio-bio2010_eo12a,Aporrectodea rosea,Aporrectodea rosea,Aporrectodea,Lumbricidae,Endogeic,NA,NA
7601_GutierrezLopez2016_Bio-bio2010_ed10lf,Aporrectodea rosea,Aporrectodea rosea,Aporrectodea,Lumbricidae,Endogeic,NA,NA
7601_GutierrezLopez2016_Bio-bio2010_ed06f,Aporrectodea rosea,Aporrectodea rosea,Aporrectodea,Lumbricidae,Endogeic,NA,NA
7601_GutierrezLopez2016_Bio-bio2011a_D9-3-Soil,Aporrectodea rosea,Aporrectodea rosea,Aporrectodea,Lumbricidae,Endogeic,11,Number of individuals
7601_GutierrezLopez2016_Bio-bio2010_eo14a,Aporrectodea rosea,Aporrectodea rosea,Aporrectodea,Lumbricidae,Endogeic,NA,NA
7601_GutierrezLopez2016_Bio-bio2010_eo06b,Aporrectodea rosea,Aporrectodea rosea,Aporrectodea,Lumbricidae,Endogeic,NA,NA
7601_GutierrezLopez2016_Bio-bio2010_ed02lb,Aporrectodea rosea,Aporrectodea rosea,Aporrectodea,Lumbricidae,Endogeic,NA,NA
7601_GutierrezLopez2016_Bio-bio2010_ed02lc,Aporrectodea rosea,Aporrectodea rosea,Aporrectodea,Lumbricidae,Endogeic,NA,NA
7601_GutierrezLopez2016_Bio-bio2010_ed03o,Aporrectodea rosea,Aporrectodea rosea,Aporrectodea,Lumbricidae,Endogeic,NA,NA
7601_GutierrezLopez2016_Bio-bio2010_ed09l,Aporrectodea rosea,Aporrectodea rosea,Aporrectodea,Lumbricidae,Endogeic,NA,NA
7601_GutierrezLopez2016_Bio-bio2010_ed03e,Aporrectodea rosea,Aporrectodea rosea,Aporrectodea,Lumbricidae,Endogeic,NA,NA
7601_GutierrezLopez2016_Bio-bio2010_eo01lb,Aporrectodea rosea,Aporrectodea rosea,Aporrectodea,Lumbricidae,Endogeic,NA,NA
7601_GutierrezLopez2016_Bio-bio2010_ed03h,Aporrectodea rosea,Aporrectodea rosea,Aporrectodea,Lumbricidae,Endogeic,NA,NA
7601_GutierrezLopez2016_Bio-bio2011e_O8-3-Formol+Soil,Aporrectodea rosea,Aporrectodea rosea,Aporrectodea,Lumbricidae,Endogeic,24,Number of individuals
7601_GutierrezLopez2016_Bio-bio2010_ed02lc,Aporrectodea rosea,Aporrectodea rosea,Aporrectodea,Lumbricidae,Endogeic,NA,NA
7601_GutierrezLopez2016_Bio-bio2010_eo03f,Aporrectodea rosea,Aporrectodea rosea,Aporrectodea,Lumbricidae,Endogeic,NA,NA
7601_GutierrezLopez2016_Bio-bio2010_ed01m,Aporrectodea rosea,Aporrectodea rosea,Aporrectodea,Lumbricidae,Endogeic,NA,NA
7601_GutierrezLopez2016_Bio-bio2010_ed05p,Aporrectodea rosea,Aporrectodea rosea,Aporrectodea,Lumbricidae,Endogeic,NA,NA
7601_GutierrezLopez2016_Bio-bio2010_ed06f,Aporrectodea rosea,Aporrectodea rosea,Aporrectodea,Lumbricidae,Endogeic,NA,NA
7601_GutierrezLopez2016_Bio-bio2010_eo03lc,Aporrectodea rosea,Aporrectodea rosea,Aporrectodea,Lumbricidae,Endogeic,NA,NA
7601_GutierrezLopez2016_Bio-bio2010_ed10m,Aporrectodea rosea,Aporrectodea rosea,Aporrectodea,Lumbricidae,Endogeic,NA,NA
7601_GutierrezLopez2016_Bio-bio2011a_D9-6-Soil,Aporrectodea rosea,Aporrectodea rosea,Aporrectodea,Lumbricidae,Endogeic,1,Number of individuals
7601_GutierrezLopez2016_Bio-bio2011a_D9-5-Soil,Aporrectodea rosea,Aporrectodea rosea,Aporrectodea,Lumbricidae,Endogeic,8,Number of individuals
7601_GutierrezLopez2016_Bio-bio2010_ed04s,Aporrectodea rosea,Aporrectodea rosea,Aporrectodea,Lumbricidae,Endogeic,NA,NA
7601_GutierrezLopez2016_Bio-bio2010_ed01f,Aporrectodea rosea,Aporrectodea rosea,Aporrectodea,Lumbricidae,Endogeic,NA,NA
7601_GutierrezLopez2016_Bio-bio2010_ed06lc,Aporrectodea rosea,Aporrectodea rosea,Aporrectodea,Lumbricidae,Endogeic,NA,NA
7601_GutierrezLopez2016_Bio-bio2010_ed04o,Aporrectodea rosea,Aporrectodea rosea,Aporrectodea,Lumbricidae,Endogeic,NA,NA
7601_GutierrezLopez2016_Bio-bio2011c_O8-1-Formol,Aporrectodea rosea,Aporrectodea rosea,Aporrectodea,Lumbricidae,Endogeic,2,Number of individuals
7601_GutierrezLopez2016_Bio-bio2010_ed01n,Aporrectodea rosea,Aporrectodea rosea,Aporrectodea,Lumbricidae,Endogeic,NA,NA
7601_GutierrezLopez2016_Bio-bio2010_ed03f,Aporrectodea rosea,Aporrectodea rosea,Aporrectodea,Lumbricidae,Endogeic,NA,NA
7601_GutierrezLopez2016_Bio-bio2010_ed09lb,Aporrectodea rosea,Aporrectodea rosea,Aporrectodea,Lumbricidae,Endogeic,NA,NA
7601_GutierrezLopez2016_Bio-bio2011b_O8-3-AITC,Aporrectodea rosea,Aporrectodea rosea,Aporrectodea,Lumbricidae,Endogeic,7,Number of individuals
7601_GutierrezLopez2016_Bio-bio2010_ed09lc,Aporrectodea rosea,Aporrectodea rosea,Aporrectodea,Lumbricidae,Endogeic,NA,NA
7601_GutierrezLopez2016_Bio-bio2010_ed01m,Aporrectodea rosea,Aporrectodea rosea,Aporrectodea,Lumbricidae,Endogeic,NA,NA
7601_GutierrezLopez2016_Bio-bio2011c_O8-5-Formol,Aporrectodea rosea,Aporrectodea rosea,Aporrectodea,Lumbricidae,Endogeic,3,Number of individuals
7601_GutierrezLopez2016_Bio-bio2010_ed06b,Aporrectodea rosea,Aporrectodea rosea,Aporrectodea,Lumbricidae,Endogeic,NA,NA
7601_GutierrezLopez2016_Bio-bio2010_eo03ld,Aporrectodea rosea,Aporrectodea rosea,Aporrectodea,Lumbricidae,Endogeic,NA,NA
7601_GutierrezLopez2016_Bio-bio2011d_D6-2-AITC+Soil,Aporrectodea rosea,Aporrectodea rosea,Aporrectodea,Lumbricidae,Endogeic,2,Number of individuals
7601_GutierrezLopez2016_Bio-bio2010_ed10m,Aporrectodea rosea,Aporrectodea rosea,Aporrectodea,Lumbricidae,Endogeic,NA,NA
7601_GutierrezLopez2016_Bio-bio2010_ed10m,Aporrectodea rosea,Aporrectodea rosea,Aporrectodea,Lumbricidae,Endogeic,NA,NA
7601_GutierrezLopez2016_Bio-bio2010_ed09l,Aporrectodea rosea,Aporrectodea rosea,Aporrectodea,Lumbricidae,Endogeic,NA,NA
